"","season","game_date","game_id","action_type","combined_shot_type","loc_x","loc_y","shot_distance","three_pt","time_remaining","ot","home","playoffs","opponent","shot_made_flag"
"238",2000,"2000-11-22","20000168","Jump Shot","Jump Shot",-77,247,25,"1",2458,"0","1","0","GSW","0"
"239",2000,"2000-11-22","20000168","Driving Layup Shot","Layup",0,0,0,"0",2316,"0","1","0","GSW","1"
"240",2000,"2000-11-22","20000168","Layup Shot","Layup",0,0,0,"0",2300,"0","1","0","GSW","0"
"241",2000,"2000-11-22","20000168","Slam Dunk Shot","Dunk",0,0,0,"0",2288,"0","1","0","GSW","1"
"242",2000,"2000-11-22","20000168","Jump Shot","Jump Shot",142,226,26,"1",2263,"0","1","0","GSW","1"
"243",2000,"2000-11-22","20000168","Alley Oop Dunk Shot","Dunk",0,0,0,"0",2057,"0","1","0","GSW","1"
"244",2000,"2000-11-22","20000168","Jump Shot","Jump Shot",-63,171,18,"0",1996,"0","1","0","GSW","1"
"245",2000,"2000-11-22","20000168","Alley Oop Dunk Shot","Dunk",0,0,0,"0",1654,"0","1","0","GSW","1"
"246",2000,"2000-11-22","20000168","Jump Shot","Jump Shot",64,175,18,"0",1590,"0","1","0","GSW","1"
"247",2000,"2000-11-22","20000168","Driving Dunk Shot","Dunk",0,0,0,"0",1312,"0","1","0","GSW","1"
"248",2000,"2000-11-22","20000168","Driving Layup Shot","Layup",0,0,0,"0",1272,"0","1","0","GSW","1"
"249",2000,"2000-11-22","20000168","Jump Shot","Jump Shot",115,236,26,"1",1111,"0","1","0","GSW","1"
"250",2000,"2000-11-22","20000168","Dunk Shot","Dunk",0,0,0,"0",1089,"0","1","0","GSW","0"
"251",2000,"2000-11-22","20000168","Turnaround Jump Shot","Jump Shot",163,7,16,"0",1040,"0","1","0","GSW","0"
"252",2000,"2000-11-22","20000168","Layup Shot","Layup",0,0,0,"0",846,"0","1","0","GSW","0"
"253",2000,"2000-11-22","20000168","Driving Layup Shot","Layup",0,0,0,"0",840,"0","1","0","GSW","1"
"254",2000,"2000-11-22","20000168","Layup Shot","Layup",0,0,0,"0",806,"0","1","0","GSW","1"
"255",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",64,40,7,"0",2793,"0","1","0","MIN","0"
"256",2000,"2000-11-24","20000180","Running Jump Shot","Jump Shot",-105,-2,10,"0",2613,"0","1","0","MIN","1"
"257",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",106,154,18,"0",2542,"0","1","0","MIN",NA
"258",2000,"2000-11-24","20000180","Reverse Layup Shot","Layup",0,0,0,"0",2512,"0","1","0","MIN","1"
"259",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",64,95,11,"0",2396,"0","1","0","MIN","1"
"260",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",106,154,18,"0",2365,"0","1","0","MIN",NA
"261",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",-132,2,13,"0",2224,"0","1","0","MIN","1"
"262",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",73,17,7,"0",1373,"0","1","0","MIN","0"
"263",2000,"2000-11-24","20000180","Dunk Shot","Dunk",0,0,0,"0",1305,"0","1","0","MIN","1"
"264",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",115,137,17,"0",1278,"0","1","0","MIN",NA
"265",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",-132,154,20,"0",1104,"0","1","0","MIN","0"
"266",2000,"2000-11-24","20000180","Layup Shot","Layup",0,0,0,"0",1078,"0","1","0","MIN","1"
"267",2000,"2000-11-24","20000180","Turnaround Jump Shot","Jump Shot",-141,-19,14,"0",912,"0","1","0","MIN",NA
"268",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",235,23,23,"1",882,"0","1","0","MIN","0"
"269",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",28,175,17,"0",741,"0","1","0","MIN","1"
"270",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",184,171,25,"1",698,"0","1","0","MIN","1"
"271",2000,"2000-11-24","20000180","Running Jump Shot","Jump Shot",127,61,14,"0",590,"0","1","0","MIN","0"
"272",2000,"2000-11-24","20000180","Turnaround Jump Shot","Jump Shot",28,89,9,"0",576,"0","1","0","MIN","1"
"273",2000,"2000-11-24","20000180","Jump Shot","Jump Shot",-84,213,22,"0",450,"0","1","0","MIN","1"
"274",2000,"2000-11-24","20000180","Running Jump Shot","Jump Shot",-119,144,18,"0",324,"0","1","0","MIN","1"
"275",2000,"2000-11-27","20000198","Running Jump Shot","Jump Shot",0,110,11,"0",2785,"0","0","0","LAC","0"
"276",2000,"2000-11-27","20000198","Driving Layup Shot","Layup",0,0,0,"0",2594,"0","0","0","LAC","1"
"277",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",127,80,15,"0",2537,"0","0","0","LAC","0"
"278",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",-143,219,26,"1",2504,"0","0","0","LAC","1"
"279",2000,"2000-11-27","20000198","Alley Oop Dunk Shot","Dunk",0,0,0,"0",2477,"0","0","0","LAC",NA
"280",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",77,141,16,"0",1878,"0","0","0","LAC","1"
"281",2000,"2000-11-27","20000198","Running Jump Shot","Jump Shot",-6,70,7,"0",1835,"0","0","0","LAC","1"
"282",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",98,141,17,"0",1598,"0","0","0","LAC",NA
"283",2000,"2000-11-27","20000198","Driving Layup Shot","Layup",0,0,0,"0",1568,"0","0","0","LAC","1"
"284",2000,"2000-11-27","20000198","Layup Shot","Layup",0,0,0,"0",1539,"0","0","0","LAC","1"
"285",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",144,215,25,"1",1476,"0","0","0","LAC","1"
"286",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",-63,177,18,"0",1404,"0","0","0","LAC","0"
"287",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",100,259,27,"1",1160,"0","0","0","LAC","0"
"288",2000,"2000-11-27","20000198","Turnaround Jump Shot","Jump Shot",-48,78,9,"0",1013,"0","0","0","LAC","1"
"289",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",153,198,25,"1",942,"0","0","0","LAC","0"
"290",2000,"2000-11-27","20000198","Alley Oop Layup shot","Layup",-56,21,5,"0",855,"0","0","0","LAC","1"
"291",2000,"2000-11-27","20000198","Driving Layup Shot","Layup",0,0,0,"0",774,"0","0","0","LAC","0"
"292",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",201,11,20,"0",667,"0","0","0","LAC","1"
"293",2000,"2000-11-27","20000198","Jump Shot","Jump Shot",51,116,12,"0",639,"0","0","0","LAC",NA
"294",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",243,34,24,"1",2742,"0","1","0","IND","1"
"295",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",123,232,26,"1",2460,"0","1","0","IND","1"
"296",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",-157,137,20,"0",2370,"0","1","0","IND","1"
"297",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",138,110,17,"0",2108,"0","1","0","IND","0"
"298",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",102,137,17,"0",1960,"0","1","0","IND","0"
"299",2000,"2000-11-28","20000206","Running Jump Shot","Jump Shot",-65,106,12,"0",1931,"0","1","0","IND",NA
"300",2000,"2000-11-28","20000206","Turnaround Jump Shot","Jump Shot",-115,106,15,"0",1811,"0","1","0","IND",NA
"301",2000,"2000-11-28","20000206","Running Jump Shot","Jump Shot",-86,55,10,"0",1787,"0","1","0","IND",NA
"302",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",186,17,18,"0",1667,"0","1","0","IND","0"
"303",2000,"2000-11-28","20000206","Driving Layup Shot","Layup",0,0,0,"0",1614,"0","1","0","IND","1"
"304",2000,"2000-11-28","20000206","Slam Dunk Shot","Dunk",0,0,0,"0",1222,"0","1","0","IND","1"
"305",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",142,245,28,"1",1162,"0","1","0","IND","0"
"306",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",-33,70,7,"0",1132,"0","1","0","IND","0"
"307",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",-12,42,4,"0",1128,"0","1","0","IND","0"
"308",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",121,104,15,"0",1018,"0","1","0","IND","0"
"309",2000,"2000-11-28","20000206","Driving Layup Shot","Layup",0,0,0,"0",963,"0","1","0","IND","1"
"310",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",79,163,18,"0",918,"0","1","0","IND","0"
"311",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",-94,0,9,"0",897,"0","1","0","IND","0"
"312",2000,"2000-11-28","20000206","Running Jump Shot","Jump Shot",-124,135,18,"0",859,"0","1","0","IND","1"
"313",2000,"2000-11-28","20000206","Running Dunk Shot","Dunk",0,0,0,"0",795,"0","1","0","IND","0"
"314",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",108,409,42,"1",720,"0","1","0","IND","0"
"315",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",-67,135,15,"0",632,"0","1","0","IND","0"
"316",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",-160,224,27,"1",606,"0","1","0","IND","1"
"317",2000,"2000-11-28","20000206","Jump Shot","Jump Shot",-117,217,24,"1",563,"0","1","0","IND",NA
"318",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",-134,9,13,"0",2819,"0","0","0","SEA","1"
"319",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",-122,15,12,"0",2677,"0","0","0","SEA","0"
"320",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",-101,116,15,"0",2590,"0","0","0","SEA","0"
"321",2000,"2000-11-30","20000222","Running Jump Shot","Jump Shot",-29,19,3,"0",2208,"0","0","0","SEA","1"
"322",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",-50,245,25,"1",2184,"0","0","0","SEA","0"
"323",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",-150,466,48,"1",2160,"0","0","0","SEA","0"
"324",2000,"2000-11-30","20000222","Layup Shot","Layup",-29,13,3,"0",2148,"0","0","0","SEA","0"
"325",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",-35,19,3,"0",1980,"0","0","0","SEA","0"
"326",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",-35,19,3,"0",1554,"0","0","0","SEA","0"
"327",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",167,184,24,"1",1468,"0","0","0","SEA",NA
"328",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",129,19,13,"0",1379,"0","0","0","SEA",NA
"329",2000,"2000-11-30","20000222","Slam Dunk Shot","Dunk",0,0,0,"0",1297,"0","0","0","SEA","1"
"330",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",167,207,26,"1",1266,"0","0","0","SEA","0"
"331",2000,"2000-11-30","20000222","Slam Dunk Shot","Dunk",0,0,0,"0",1142,"0","0","0","SEA","1"
"332",2000,"2000-11-30","20000222","Jump Shot","Jump Shot",60,177,18,"0",945,"0","0","0","SEA","1"
"333",2000,"2000-11-30","20000222","Driving Layup Shot","Layup",0,0,0,"0",808,"0","0","0","SEA","1"
"334",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-86,253,26,"1",2734,"0","1","0","SAS","0"
"335",2000,"2000-12-01","20000230","Layup Shot","Layup",0,0,0,"0",2654,"0","1","0","SAS",NA
"336",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",172,68,18,"0",2608,"0","1","0","SAS","1"
"337",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-50,28,5,"0",2555,"0","1","0","SAS","0"
"338",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-86,165,18,"0",2490,"0","1","0","SAS","1"
"339",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-79,28,8,"0",2450,"0","1","0","SAS","0"
"340",2000,"2000-12-01","20000230","Driving Dunk Shot","Dunk",0,0,0,"0",2404,"0","1","0","SAS","1"
"341",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",18,144,14,"0",2313,"0","1","0","SAS","0"
"342",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",123,55,13,"0",2280,"0","1","0","SAS","0"
"343",2000,"2000-12-01","20000230","Driving Layup Shot","Layup",0,0,0,"0",2167,"0","1","0","SAS","0"
"344",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-170,-15,17,"0",1720,"0","1","0","SAS","0"
"345",2000,"2000-12-01","20000230","Running Jump Shot","Jump Shot",159,116,19,"0",1694,"0","1","0","SAS","1"
"346",2000,"2000-12-01","20000230","Running Jump Shot","Jump Shot",-16,55,5,"0",1634,"0","1","0","SAS",NA
"347",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",32,148,15,"0",1415,"0","1","0","SAS","1"
"348",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",26,68,7,"0",1335,"0","1","0","SAS",NA
"349",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",5,198,19,"0",1270,"0","1","0","SAS","0"
"350",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-149,247,28,"1",1107,"0","1","0","SAS","0"
"351",2000,"2000-12-01","20000230","Driving Layup Shot","Layup",0,0,0,"0",1079,"0","1","0","SAS","1"
"352",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-79,133,15,"0",1001,"0","1","0","SAS","1"
"353",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-23,40,4,"0",908,"0","1","0","SAS","0"
"354",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",66,154,16,"0",757,"0","1","0","SAS","1"
"355",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-86,257,27,"1",720,"0","1","0","SAS","1"
"356",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",75,198,21,"0",702,"0","1","0","SAS","0"
"357",2000,"2000-12-01","20000230","Slam Dunk Shot","Dunk",0,0,0,"0",660,"0","1","0","SAS","1"
"358",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-58,68,8,"0",582,"0","1","0","SAS","1"
"359",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",60,61,8,"0",547,"0","1","0","SAS","1"
"360",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",117,253,27,"1",454,"0","1","0","SAS","1"
"361",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-50,17,5,"0",409,"0","1","0","SAS","0"
"362",2000,"2000-12-01","20000230","Slam Dunk Shot","Dunk",0,0,0,"0",398,"0","1","0","SAS","1"
"363",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",18,209,20,"0",240,"0","1","0","SAS","0"
"364",2000,"2000-12-01","20000230","Jump Shot","Jump Shot",-136,160,20,"0",51,"0","1","0","SAS","1"
"365",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",-16,181,18,"0",2838,"0","1","0","DAL",NA
"366",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",60,127,14,"0",2786,"0","1","0","DAL","1"
"367",2000,"2000-12-03","20000246","Running Jump Shot","Jump Shot",87,133,15,"0",2711,"0","1","0","DAL","0"
"368",2000,"2000-12-03","20000246","Running Jump Shot","Jump Shot",39,82,9,"0",2674,"0","1","0","DAL","1"
"369",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",-149,2,14,"0",2566,"0","1","0","DAL","0"
"370",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",110,243,26,"1",2486,"0","1","0","DAL","1"
"371",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",110,13,11,"0",2249,"0","1","0","DAL","1"
"372",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",11,82,8,"0",1977,"0","1","0","DAL","0"
"373",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",-16,55,5,"0",1973,"0","1","0","DAL","0"
"374",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",237,2,23,"1",1968,"0","1","0","DAL","0"
"375",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",11,198,19,"0",1758,"0","1","0","DAL","0"
"376",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",-185,127,22,"0",1549,"0","1","0","DAL","1"
"377",2000,"2000-12-03","20000246","Driving Dunk Shot","Dunk",0,0,0,"0",1510,"0","1","0","DAL","0"
"378",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",11,89,8,"0",1465,"0","1","0","DAL","1"
"379",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",18,160,16,"0",1440,"0","1","0","DAL","0"
"380",2000,"2000-12-03","20000246","Slam Dunk Shot","Dunk",0,0,0,"0",1352,"0","1","0","DAL","1"
"381",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",-98,285,30,"1",1097,"0","1","0","DAL","0"
"382",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",-157,45,16,"0",1032,"0","1","0","DAL","1"
"383",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",-92,186,20,"0",965,"0","1","0","DAL","1"
"384",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",-149,28,15,"0",925,"0","1","0","DAL","0"
"385",2000,"2000-12-03","20000246","Running Jump Shot","Jump Shot",75,28,8,"0",903,"0","1","0","DAL","1"
"386",2000,"2000-12-03","20000246","Jump Shot","Jump Shot",138,13,13,"0",737,"0","1","0","DAL","0"
"387",2000,"2000-12-03","20000246","Tip Shot","Tip Shot",0,0,0,"0",720,"0","1","0","DAL","1"
"388",2000,"2000-12-03","20000246","Driving Layup Shot","Layup",0,0,0,"0",515,"0","1","0","DAL","1"
"389",2000,"2000-12-03","20000246","Running Jump Shot","Jump Shot",-115,110,15,"0",451,"0","1","0","DAL","1"
"390",2000,"2000-12-03","20000246","Driving Layup Shot","Layup",0,0,0,"0",256,"0","1","0","DAL",NA
"391",2000,"2000-12-03","20000246","Driving Layup Shot","Layup",0,0,0,"0",74,"0","1","0","DAL",NA
"392",2000,"2000-12-03","20000246","Running Jump Shot","Jump Shot",-73,11,7,"0",41,"0","1","0","DAL",NA
"393",2000,"2000-12-05","20000258","Slam Dunk Shot","Dunk",0,0,0,"0",2757,"0","1","0","PHI","1"
"394",2000,"2000-12-05","20000258","Running Jump Shot","Jump Shot",-65,165,17,"0",2607,"0","1","0","PHI","1"
"395",2000,"2000-12-05","20000258","Running Jump Shot","Jump Shot",81,133,15,"0",2568,"0","1","0","PHI","1"
"396",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",138,110,17,"0",2373,"0","1","0","PHI","0"
"397",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",117,247,27,"1",2247,"0","1","0","PHI",NA
"398",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",231,394,45,"1",2160,"0","1","0","PHI","0"
"399",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",5,205,20,"0",2121,"0","1","0","PHI","0"
"400",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",-44,148,15,"0",2081,"0","1","0","PHI","0"
"401",2000,"2000-12-05","20000258","Driving Layup Shot","Layup",18,23,2,"0",2006,"0","1","0","PHI","1"
"402",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",123,89,15,"0",1926,"0","1","0","PHI","1"
"403",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",-92,127,15,"0",1788,"0","1","0","PHI","0"
"404",2000,"2000-12-05","20000258","Driving Layup Shot","Layup",0,0,0,"0",1763,"0","1","0","PHI","1"
"405",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",32,257,25,"1",1660,"0","1","0","PHI","0"
"406",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",33,78,8,"0",1594,"0","1","0","PHI","0"
"407",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",-212,64,22,"0",1440,"0","1","0","PHI","0"
"408",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",123,148,19,"0",1287,"0","1","0","PHI","0"
"409",2000,"2000-12-05","20000258","Layup Shot","Layup",0,0,0,"0",1281,"0","1","0","PHI","0"
"410",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",-122,137,18,"0",1116,"0","1","0","PHI","1"
"411",2000,"2000-12-05","20000258","Running Jump Shot","Jump Shot",123,-15,12,"0",1006,"0","1","0","PHI","1"
"412",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",-149,-15,14,"0",976,"0","1","0","PHI","1"
"413",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",237,40,24,"1",686,"0","1","0","PHI","1"
"414",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",-1,160,16,"0",613,"0","1","0","PHI","0"
"415",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",-176,-15,17,"0",395,"0","1","0","PHI","0"
"416",2000,"2000-12-05","20000258","Layup Shot","Layup",0,0,0,"0",364,"0","1","0","PHI","1"
"417",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",39,192,19,"0",302,"0","1","0","PHI","1"
"418",2000,"2000-12-05","20000258","Jump Shot","Jump Shot",153,181,23,"0",256,"0","1","0","PHI",NA
"419",2000,"2000-12-05","20000258","Slam Dunk Shot","Dunk",0,0,0,"0",84,"0","1","0","PHI","1"
"420",2000,"2000-12-05","20000258","Running Jump Shot","Jump Shot",60,17,6,"0",38,"0","1","0","PHI","1"
"421",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",150,116,18,"0",2861,"0","0","0","GSW","1"
"422",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",102,160,18,"0",2814,"0","0","0","GSW","0"
"423",2000,"2000-12-06","20000267","Tip Shot","Tip Shot",0,0,0,"0",2607,"0","0","0","GSW","0"
"424",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-4,167,16,"0",2437,"0","0","0","GSW","1"
"425",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-168,-21,16,"0",2378,"0","0","0","GSW","0"
"426",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",1,49,4,"0",2350,"0","0","0","GSW","0"
"427",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",144,0,14,"0",2286,"0","0","0","GSW","1"
"428",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-147,0,14,"0",2160,"0","0","0","GSW",NA
"429",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-31,61,6,"0",2045,"0","0","0","GSW","0"
"430",2000,"2000-12-06","20000267","Layup Shot","Layup",0,0,0,"0",1980,"0","0","0","GSW","1"
"431",2000,"2000-12-06","20000267","Turnaround Jump Shot","Jump Shot",180,4,18,"0",1917,"0","0","0","GSW","1"
"432",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",159,0,15,"0",1802,"0","0","0","GSW","0"
"433",2000,"2000-12-06","20000267","Driving Layup Shot","Layup",0,0,0,"0",1514,"0","0","0","GSW","0"
"434",2000,"2000-12-06","20000267","Turnaround Jump Shot","Jump Shot",-60,66,8,"0",1473,"0","0","0","GSW",NA
"435",2000,"2000-12-06","20000267","Layup Shot","Layup",-18,21,2,"0",1447,"0","0","0","GSW","0"
"436",2000,"2000-12-06","20000267","Reverse Layup Shot","Layup",0,0,0,"0",1420,"0","0","0","GSW","1"
"437",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",231,-4,23,"1",1379,"0","0","0","GSW","1"
"438",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-39,21,4,"0",1228,"0","0","0","GSW","0"
"439",2000,"2000-12-06","20000267","Layup Shot","Layup",0,0,0,"0",1225,"0","0","0","GSW",NA
"440",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",96,228,24,"1",1117,"0","0","0","GSW",NA
"441",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",96,139,16,"0",931,"0","0","0","GSW","1"
"442",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-60,167,17,"0",874,"0","0","0","GSW","0"
"443",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-231,-4,23,"1",749,"0","0","0","GSW","1"
"444",2000,"2000-12-06","20000267","Running Jump Shot","Jump Shot",1,78,7,"0",455,"0","0","0","GSW","1"
"445",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-231,4,23,"1",355,"0","0","0","GSW","0"
"446",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-225,-21,22,"1",222,"0","0","0","GSW","0"
"447",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-73,78,10,"0",129,"0","0","0","GSW","1"
"448",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-60,156,16,"0",65,"0","0","0","GSW","0"
"449",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",-189,4,18,"0",22,"0","0","0","GSW","0"
"450",2000,"2000-12-06","20000267","Jump Shot","Jump Shot",30,251,25,"1",0,"0","0","0","GSW","0"
